canonical_smiles,standard_value,mol
O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,37.675,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A420>
O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,44.36,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A490>
O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,283.335,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A500>
O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,68.715,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A570>
O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCCC1,67.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A5E0>
O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCN(Cc2ccccc2)CC1,74.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A650>
O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCNCC1,14.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A6C0>
O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)Nc1ccccc1,11.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A730>
O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)c1ccccc1,104.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A7A0>
O=C(/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1)N1CCOCC1,5.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A810>
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,7912.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A880>
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,1870.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A8F0>
O=C(/C=C/c1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1)NCCC(F)(F)F,41.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A960>
O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCC(F)(F)F,5.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851A9D0>
O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCO,55.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AA40>
O=C(C1=C(O)C(=O)N(c2ccccc2O)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,75000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AAB0>
O=C(CCC(=O)Nc1nnc(C2CCCCC2)s1)NCC1CCCO1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AB20>
O=C(CCC(=O)c1cccs1)Nc1nnc(C2CC2)s1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AB90>
O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1)NO,160.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AC00>
O=C(CCCCCCc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)NO,2665.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AC70>
O=C(CCCCCOc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)NO,373.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851ACE0>
O=C(CCCCCc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)NO,633.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AD50>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(N(Cc2ccccc2)c2ccccc2)CC1,120.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851ADC0>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(Nc2ccccc2)CC1,180.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AE30>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(O)(c2ccc(Cl)cc2)CC1,80.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AEA0>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,42830.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AF10>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,350.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AF80>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,840.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851AFF0>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccncc2)CC1,30.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B060>
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ncccn2)CC1,120.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B0D0>
O=C(CCCCOc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)NO,826.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B140>
O=C(CCCCc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1)NO,943.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B1B0>
O=C(CCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,2300.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B220>
O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ccc(Cl)cc2)CC1,12607.73,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B290>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(c2ccccc2)CC1,50.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B300>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(Cc2cccc3ccccc23)CC1,170.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B370>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(Cl)cc2)CC1,19810.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B3E0>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,2926.47,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B450>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(O)c2)CC1,1620.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B4C0>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc3ccccc23)CC1,70.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B530>
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccccc2O)CC1,70.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B5A0>
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,300.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B610>
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,1000000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B680>
O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,666.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B6F0>
O=C(COC(=O)CC1CCCC1)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,22253.44,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B760>
O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1,11931.11,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B7D0>
O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,16615.25,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B840>
O=C(COC(=O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1)NCc1ccco1,24961.21,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B8B0>
O=C(COC(=O)c1ccccc1Oc1ccccc1)NCc1ccco1,17914.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B920>
O=C(COCN1CCCCC1)CN1Nc2c(c(=O)oc3cc(O)ccc23)-c2ccc(O)cc21,375.32,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851B990>
O=C(COCN1CCCCC1)CN1Nc2cc(O)ccc2-c2c1c1ccc(O)cc1oc2=O,50.38,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BA00>
O=C(COc1ccccc1)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BA70>
O=C(CSc1cccc(C(F)(F)F)c1)NC(=O)NCc1ccco1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BAE0>
O=C(CSc1n[nH]c(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1)Nc1nccs1,47183.03,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BB50>
O=C(CSc1n[nH]c(-c2ccco2)n1)Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2,40015.75,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BBC0>
O=C(CSc1nc(-c2ccc(F)cc2)cs1)NC(=O)NCc1ccco1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BC30>
O=C(CSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2)Nc1nccs1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BCA0>
O=C(CSc1nc2cc(Cl)ccc2s1)NC(=O)NCc1ccco1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BD10>
O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)NCC1CCCO1,30130.16,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BD80>
O=C(CSc1nnc(-c2ccc(OC(F)F)cc2)o1)NC(=O)NCc1ccco1,11595.85,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BDF0>
O=C(CSc1nnc(SCC(=O)c2ccco2)s1)c1ccco1,21230.64,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BE60>
O=C(CSc1nnnn1-c1ccccc1)Nc1nsc(-c2ccc(Cl)cc2)n1,20779.31,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BED0>
O=C(Cc1cc2ccccc2o1)c1ccc(O)cc1O,85700.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C851BF40>
O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)Nc1nc2c(s1)CCCC2,4691.78,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C040>
O=C(Cc1cccs1)Nc1ccccn1,13428.48,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C0B0>
O=C(Cc1cccs1)Nc1nnc(COc2ccccc2)s1,37250.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C120>
O=C(Cc1cn2ccsc2n1)OCc1nc2ccccc2s1,6975.21,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C190>
O=C(Cc1coc2cc3c(cc12)CCC3)OCc1cc(=O)n2c(n1)sc1ccccc12,4827.43,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C200>
O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2c3c(sc21)CCCCC3)Nc1ccccc1,7237.52,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C270>
O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2c3c(sc21)CCCCC3)c1ccccc1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C2E0>
O=C(N/N=C/c1cc(Br)ccc1O)c1cc2ccccc2cc1O,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C350>
O=C(N/N=C/c1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1,27852.14,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C3C0>
O=C(N1CCc2cc(O)ccc2C1c1ccc(Br)cc1)C(F)(F)F,165.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C430>
O=C(N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1)C(F)(F)F,28.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C4A0>
O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F,235.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C510>
O=C(N1CCc2cc(O)ccc2C1c1cccs1)C(F)(F)F,385.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C580>
O=C(N1CCc2cc(O)ccc2[C@@H]1c1ccc(O)cc1)C(F)(F)F,3200.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C5F0>
O=C(N1CCc2cc(O)ccc2[C@H]1c1ccc(O)cc1)C(F)(F)F,53.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C660>
O=C(N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1)C(F)(F)F,122.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C6D0>
O=C(NC1CCS(=O)(=O)C1)c1c(NC(=O)C2COc3ccccc3O2)sc2c1CCCC2,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C740>
O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC1C3)C2,2.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C7B0>
O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C1CCCCC1,0.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C820>
O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1CC[C@H](C(F)(F)F)CC1,2.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C890>
O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1C[C@@H]2C=C[C@H]1C2,0.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C900>
O=C(NCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC(C3)C1)C2,3.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C970>
O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850C9E0>
O=C(NCc1ccc(Cl)cc1)c1cc(-c2cccs2)on1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CA50>
O=C(NCc1ccco1)c1cc2c(s1)CSC2,9413.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CAC0>
O=C(NCc1ccco1)c1cc2cc3ccc(Cl)cc3nc2o1,17703.91,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CB30>
O=C(NCc1ccco1)c1cc2ccc(O)cc2oc1=O,14298.54,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CBA0>
O=C(NCc1ccco1)c1cc2ccccc2c(=O)o1,30177.39,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CC10>
O=C(NCc1ccco1)c1nn2c(C(F)(F)F)cc(-c3cccs3)nc2c1Br,36895.07,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CC80>
O=C(NNC(=O)c1ccc(SCC2CCCO2)c([N+](=O)[O-])c1)c1ccc(Cl)c([N+](=O)[O-])c1,23306.11,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CCF0>
O=C(Nc1ccc(-n2nncc2-c2ccco2)cc1)c1cc2ccccc2oc1=O,40579.98,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CD60>
O=C(Nc1ccc(Cc2ccncc2)cc1)C1CCC(N2C(=O)C3CC=CCC3C2=O)CC1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CDD0>
O=C(Nc1ccc(N2CCCC2)cc1)C(Cl)c1ccccc1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CE40>
O=C(Nc1ccc(N2CCCC2)cc1)C(c1ccccc1)c1ccccc1,7092.12,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CEB0>
O=C(Nc1ccc2c(c1)nc1n2CCSC1)c1ccco1,14506.39,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CF20>
O=C(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1,4.71,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850CF90>
O=C(Nc1ccc2cc[nH]c2c1)c1ccc(C(F)(F)F)cc1,8.15,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D000>
O=C(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1,69.46,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D070>
O=C(Nc1ccc2cc[nH]c2c1)c1cccc(C(F)(F)F)c1,1.76,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D0E0>
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccc(Br)o1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D150>
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccc2c(c1)OCO2,6299.84,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D1C0>
O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1cccs1,27735.78,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D230>
O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1cncc(Br)c1,15507.52,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D2A0>
O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1ccc2c(c1)OCO2,6674.21,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D310>
O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,13131.83,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D380>
O=C(Nc1ccccc1[N+](=O)[O-])C1=C(O)CCn2c1nc1ccccc12,18587.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D3F0>
O=C(Nc1cnc2ccccc2c1)c1ccco1,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D460>
O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,3639.79,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D4D0>
O=C(Nc1nc(-c2nc3ccccc3s2)cs1)C1COc2ccccc2O1,25091.32,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D540>
O=C(Nc1nc2ccccc2s1)c1cc2c(s1)-c1ccccc1OC2,50000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D5B0>
O=C(O)/C=C/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,71.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D620>
O=C(O)/C=C/c1ccc(-c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D690>
O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,500.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D700>
O=C(O)/C=C/c1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D770>
O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,14.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D7E0>
O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3ccccc32)cc1,21.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D850>
O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCSc3cc(F)ccc32)cc1,4.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D8C0>
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2Cc2ccccc2)cc1,63.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D930>
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccc(OC(F)(F)F)cc2)cc1,17.98,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850D9A0>
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,37.85,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DA10>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(C(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,267.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DA80>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(Cl)cc3)c(=O)oc3cc(O)ccc23)cc1,237.35,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DAF0>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,644.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DB60>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3Cl)c(=O)oc3cc(O)ccc23)cc1,90.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DBD0>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3F)c(=O)oc3cc(O)ccc23)cc1,331.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DC40>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(F)ccc23)cc1,8200.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DCB0>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,26.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DD20>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3ccccc23)cc1,830.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DD90>
O=C(O)/C=C/c1ccc(Cc2c(-c3cccc(OC(F)(F)F)c3)c(=O)oc3cc(O)ccc23)cc1,857.95,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DE00>
O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,1340.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DE70>
O=C(O)/C=C/c1ccc(Nc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DEE0>
O=C(O)/C=C/c1ccc(Oc2c(-c3cc(F)ccc3C(F)(F)F)sc3cc(O)ccc23)cc1,55.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DF50>
O=C(O)/C=C/c1ccc(Oc2c(-c3cc(F)ccc3CC(F)(F)F)sc3cc(O)ccc23)cc1,5.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850DFC0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)(F)F)cc3)sc3cc(O)ccc23)cc1,941.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E030>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)(F)F)cc3C(F)(F)F)sc3cc(O)ccc23)cc1,27.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E0A0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)F)cc3)sc3cc(O)ccc23)cc1,4028.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E110>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(Cl)cc3)sc3cc(O)ccc23)cc1,1589.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E180>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1,1823.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E1F0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3C(F)(F)F)sc3cc(O)ccc23)cc1,6.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E260>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3CC(F)(F)F)sc3cc(O)ccc23)cc1,6.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E2D0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3CN3CCCC3=O)sc3cc(O)ccc23)cc1,544.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E340>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)c(F)c3)sc3cc(O)ccc23)cc1,223.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E3B0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3c(F)c(O)c(F)cc23)cc1,87.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E420>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3c(F)c(O)ccc23)cc1,361.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E490>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,387.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E500>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cn1,7750.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E570>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(OC(F)(F)F)cc3)sc3cc(O)ccc23)cc1,641.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E5E0>
O=C(O)/C=C/c1ccc(Oc2c(-c3cccc(F)c3)sc3cc(O)ccc23)cc1,371.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E650>
O=C(O)/C=C/c1ccc(Oc2c(-c3cccc(F)c3C(F)(F)F)sc3cc(O)ccc23)cc1,13.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E6C0>
O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3)sc3cc(O)ccc23)cc1,1166.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C850E730>
